Weight_1818up,Weight_1818dp,Weight_1818dn,Weight_1818un,Weight_1818un.2,Weight_1818un.3,Weight_1830up,Weight_1830dp,Weight_1830dp.3,Weight_1830dn,Weight_1830dn.3,Weight_1830un
1.47,2.75,,,,,4.28,0.41,,,,
1.47,2.75,,,,,4.28,0.39,,,,
1.47,2.75,,,,,4.28,0.34,,,,
1.47,2.75,,,,,4.28,0.32,,,,
1.47,2.75,,,,,4.29,0.31,,,,
1.47,2.75,,,,,4.29,0.29,,,,
1.47,2.75,,,,,4.29,0.27,,,,
1.47,2.75,,,,,4.29,0.26,,,,
1.47,2.75,,,,,4.29,0.24,,,,
1.47,2.75,,,,,4.29,0.23,,,,
1.47,2.75,,,,,4.29,0.21,,,,
1.47,2.75,,,,,4.29,0.19,,,,
1.47,2.75,,,,,4.29,0.18,,,,
1.47,2.76,,,,,4.29,0.17,,,,
1.47,2.76,,,,,4.29,0.16,,,,
1.47,2.76,,,,,4.29,0.16,,,,
1.47,2.76,,,,,4.29,0.15,,,,
1.47,2.76,,,,,4.29,0.14,,,,
1.47,2.76,,,,,4.29,0.13,,,,
1.47,2.76,,,,,4.29,0.12,,,,
1.47,2.76,,,,,4.3,0.11,,,,
1.47,2.76,,,,,4.3,0.1,,,,
1.47,2.76,,,,,4.3,0.1,,,,
1.47,2.76,,,,,4.3,0.1,,,,
1.47,2.76,,,,,4.3,0.1,,,,
1.47,2.76,,,,,4.3,0.1,,,,
1.47,2.76,,,,,4.3,0.11,,,,
1.48,2.76,,,,,4.3,0.11,,,,
1.48,2.76,,,,,4.3,0.11,,,,
1.48,2.76,,,,,4.3,0.11,,,,
1.48,2.76,,,,,4.3,0.11,,,,
1.48,2.76,,,,,4.3,0.12,,,,
1.48,2.76,,,,,4.3,0.12,,,,
1.48,2.76,,,,,4.3,0.12,,,,
1.48,2.76,,,,,4.3,0.12,,,,
1.48,2.76,,,,,4.3,0.13,,,,
1.48,2.77,,,,,4.3,0.13,,,,
1.48,2.77,,,,,4.3,0.13,,,,
1.48,2.77,,,,,4.3,0.13,,,,
1.48,2.77,,,,,4.3,0.14,,,,
1.48,2.77,,,,,4.3,0.14,,,,
1.48,2.77,,,,,4.3,0.14,,,,
1.48,2.77,,,,,4.3,0.14,,,,
1.48,2.77,,,,,4.3,0.14,,,,
1.48,2.77,,,,,4.3,0.15,,,,
1.48,2.77,,,,,4.3,0.15,,,,
1.48,2.77,,,,,4.3,0.15,,,,
1.48,2.77,,,,,4.3,0.15,,,,
1.48,2.77,,,,,4.3,0.15,,,,
1.48,2.77,,,,,4.3,0.16,,,,
1.48,2.77,,,,,4.3,0.16,,,,
1.48,2.77,,,,,4.3,0.16,,,,
1.48,2.77,,,,,4.3,0.16,,,,
1.48,2.77,,,,,4.3,0.17,,,,
1.48,2.77,,,,,4.3,,,,,
1.48,2.77,,,,,4.3,,,,,
1.48,2.77,,,,,4.3,,,,,
1.48,2.77,,,,,4.3,,,,,
1.48,2.77,,,,,4.3,,,,,
1.48,2.77,,,,,4.3,,,,,
1.48,2.78,,,,,4.3,,,,,
1.48,2.78,,,,,4.3,,,,,
1.48,3.02,,,,,4.3,,,,,
1.48,3.55,,,,,4.3,,,,,
1.48,3.7,,,,,4.3,,,,,
1.48,3.7,,,,,4.3,,,,,
1.48,3.7,,,,,4.3,,,,,
1.48,3.7,,,,,4.3,,,,,
1.48,3.67,,,,,5.17,,,,,
1.48,3.52,,,,,5.88,,,,,
1.49,3.52,,,,,5.92,,,,,
1.49,3.53,,,,,5.91,,,,,
1.49,3.53,,,,,5.89,,,,,
1.49,3.53,,,,,5.88,,,,,
1.49,3.54,,,,,5.88,,,,,
1.49,3.54,,,,,5.81,,,,,
1.49,3.54,,,,,5.64,,,,,
1.49,3.55,,,,,5.59,,,,,
1.49,3.55,,,,,5.6,,,,,
1.49,3.55,,,,,5.61,,,,,
1.49,3.55,,,,,5.61,,,,,
1.49,3.55,,,,,5.61,,,,,
1.49,3.56,,,,,5.61,,,,,
1.49,3.56,,,,,5.61,,,,,
1.49,3.56,,,,,5.62,,,,,
1.49,3.56,,,,,5.63,,,,,
1.49,3.56,,,,,5.63,,,,,
0.95,3.56,,,,,5.63,,,,,
0.37,3.56,,,,,5.63,,,,,
0.25,3.57,,,,,5.63,,,,,
0.22,3.57,,,,,5.63,,,,,
0.2,3.57,,,,,5.63,,,,,
0.19,3.57,,,,,5.63,,,,,
0.18,3.57,,,,,5.64,,,,,
0.18,3.57,,,,,5.64,,,,,
0.17,3.57,,,,,5.64,,,,,
0.16,3.57,,,,,5.65,,,,,
0.16,3.57,,,,,5.65,,,,,
0.15,3.57,,,,,5.65,,,,,
0.15,3.58,,,,,5.65,,,,,
0.15,3.58,,,,,5.65,,,,,
0.15,3.58,,,,,5.65,,,,,
0.14,3.58,,,,,5.65,,,,,
0.14,3.58,,,,,5.65,,,,,
0.14,3.58,,,,,5.66,,,,,
0.13,3.58,,,,,5.66,,,,,
0.13,3.58,,,,,5.66,,,,,
0.13,3.58,,,,,5.66,,,,,
0.13,3.58,,,,,5.66,,,,,
0.13,3.58,,,,,5.66,,,,,
0.13,3.58,,,,,5.66,,,,,
0.13,3.58,,,,,5.66,,,,,
0.12,3.59,,,,,5.66,,,,,
0.12,3.59,,,,,5.66,,,,,
0.12,3.59,,,,,5.66,,,,,
0.12,3.59,,,,,5.66,,,,,
0.12,3.59,,,,,5.66,,,,,
0.12,3.59,,,,,5.66,,,,,
0.12,3.59,,,,,5.66,,,,,
0.12,3.59,,,,,5.66,,,,,
0.11,3.59,,,,,5.67,,,,,
0.11,3.59,,,,,5.67,,,,,
0.11,3.59,,,,,5.67,,,,,
0.11,3.59,,,,,5.67,,,,,
0.11,3.59,,,,,5.67,,,,,
0.11,3.6,,,,,5.67,,,,,
0.11,3.6,,,,,5.67,,,,,
0.11,3.6,,,,,5.67,,,,,
0.11,3.6,,,,,5.67,,,,,
0.11,3.6,,,,,5.67,,,,,
0.11,3.6,,,,,5.67,,,,,
0.11,3.6,,,,,5.67,,,,,
0.11,3.6,,,,,5.68,,,,,
0.11,3.6,,,,,5.67,,,,,
0.1,3.6,,,,,5.67,,,,,
0.1,3.6,,,,,5.67,,,,,
0.1,3.6,,,,,5.68,,,,,
0.1,3.6,,,,,5.68,,,,,
0.1,3.61,,,,,5.68,,,,,
0.1,3.61,,,,,5.68,,,,,
0.1,3.61,,,,,5.68,,,,,
0.1,3.61,,,,,5.68,,,,,
0.1,3.61,,,,,5.68,,,,,
0.1,3.61,,,,,5.68,,,,,
0.1,3.61,,,,,5.68,,,,,
0.1,3.61,,,,,5.68,,,,,
0.1,3.61,,,,,5.68,,,,,
0.1,3.61,,,,,5.68,,,,,
0.1,3.61,,,,,5.68,,,,,
0.1,3.61,,,,,5.68,,,,,
0.1,3.61,,,,,5.68,,,,,
0.1,3.61,,,,,5.68,,,,,
0.1,3.61,,,,,5.68,,,,,
0.1,3.61,,,,,5.68,,,,,
0.1,3.61,,,,,5.68,,,,,
0.1,3.61,,,,,5.68,,,,,
0.1,3.61,,,,,5.68,,,,,
0.1,3.62,,,,,5.68,,,,,
0.1,3.62,,,,,5.68,,,,,
0.1,3.62,,,,,5.68,,,,,
,3.62,,,,,5.68,,,,,
,3.62,,,,,5.68,,,,,
,3.67,,,,,5.68,,,,,
,4.14,,,,,5.68,,,,,
,4.62,,,,,5.68,,,,,
,4.62,,,,,5.68,,,,,
,4.62,,,,,5.68,,,,,
,4.57,,,,,5.68,,,,,
,4.44,,,,,5.68,,,,,
,4.39,,,,,5.69,,,,,
,4.4,,,,,5.68,,,,,
,4.41,,,,,5.68,,,,,
,4.41,,,,,5.68,,,,,
,4.42,,,,,5.68,,,,,
,4.42,,,,,5.69,,,,,
,4.42,,,,,5.68,,,,,
,4.42,,,,,5.68,,,,,
,4.42,,,,,5.68,,,,,
,4.43,,,,,5.69,,,,,
,4.43,,,,,5.68,,,,,
,4.43,,,,,5.68,,,,,
,4.43,,,,,5.68,,,,,
,4.44,,,,,5.68,,,,,
,4.44,,,,,5.68,,,,,
,4.44,,,,,5.68,,,,,
,4.44,,,,,5.68,,,,,
,4.44,,,,,5.69,,,,,
,4.44,,,,,6.03,,,,,
,4.45,,,,,7.03,,,,,
,4.45,,,,,7.31,,,,,
,4.45,,,,,7.29,,,,,
,4.45,,,,,7.28,,,,,
,4.45,,,,,7.26,,,,,
,4.46,,,,,7.1,,,,,
,4.46,,,,,6.95,,,,,
,4.46,,,,,6.95,,,,,
,4.46,,,,,6.97,,,,,
,4.46,,,,,6.98,,,,,
,4.46,,,,,6.99,,,,,
,4.47,,,,,7,,,,,
,4.47,,,,,7.01,,,,,
,4.47,,,,,7.01,,,,,
,4.48,,,,,7.01,,,,,
,4.48,,,,,7.01,,,,,
,4.48,,,,,7.01,,,,,
,4.48,,,,,7.01,,,,,
,4.48,,,,,7.02,,,,,
,4.48,,,,,7.02,,,,,
,4.49,,,,,7.02,,,,,
,4.49,,,,,7.02,,,,,
,4.49,,,,,7.02,,,,,
,4.49,,,,,7.02,,,,,
,4.49,,,,,7.02,,,,,
,4.49,,,,,7.02,,,,,
,4.49,,,,,7.02,,,,,
,4.5,,,,,7.02,,,,,
,4.5,,,,,7.03,,,,,
,4.5,,,,,7.03,,,,,
,4.5,,,,,7.03,,,,,
,4.5,,,,,7.03,,,,,
,4.5,,,,,7.03,,,,,
,4.51,,,,,7.03,,,,,
,4.51,,,,,7.03,,,,,
,4.51,,,,,7.03,,,,,
,4.51,,,,,7.03,,,,,
,4.51,,,,,7.03,,,,,
,4.51,,,,,7.03,,,,,
,4.51,,,,,7.03,,,,,
,4.51,,,,,7.03,,,,,
,4.52,,,,,7.03,,,,,
,4.52,,,,,7.04,,,,,
,4.52,,,,,7.04,,,,,
,4.52,,,,,7.04,,,,,
,4.52,,,,,7.04,,,,,
,4.52,,,,,7.05,,,,,
,4.52,,,,,7.05,,,,,
,4.53,,,,,7.05,,,,,
,4.53,,,,,7.05,,,,,
,4.53,,,,,7.05,,,,,
,4.53,,,,,7.05,,,,,
,4.53,,,,,7.05,,,,,
,4.53,,,,,7.05,,,,,
,4.53,,,,,7.05,,,,,
,4.53,,,,,7.05,,,,,
,4.54,,,,,7.05,,,,,
,4.54,,,,,7.05,,,,,
,4.54,,,,,7.05,,,,,
,4.54,,,,,7.05,,,,,
,4.54,,,,,7.05,,,,,
,4.54,,,,,7.05,,,,,
,4.54,,,,,7.05,,,,,
,4.54,,,,,7.05,,,,,
,4.55,,,,,7.05,,,,,
,4.55,,,,,7.05,,,,,
,4.55,,,,,7.05,,,,,
,4.55,,,,,7.05,,,,,
,4.55,,,,,7.05,,,,,
,4.55,,,,,7.05,,,,,
,4.55,,,,,7.05,,,,,
,4.55,,,,,7.05,,,,,
,4.56,,,,,7.05,,,,,
,4.56,,,,,7.05,,,,,
,4.56,,,,,7.05,,,,,
,4.57,,,,,7.05,,,,,
,4.57,,,,,7.05,,,,,
,4.57,,,,,7.05,,,,,
,4.57,,,,,7.06,,,,,
,4.57,,,,,7.05,,,,,
,4.57,,,,,7.05,,,,,
,4.58,,,,,7.06,,,,,
,4.58,,,,,7.06,,,,,
,4.58,,,,,7.06,,,,,
,4.58,,,,,7.07,,,,,
,4.59,,,,,7.07,,,,,
,4.89,,,,,7.07,,,,,
,5.73,,,,,7.07,,,,,
,6.07,,,,,7.07,,,,,
,6.07,,,,,7.07,,,,,
,6.05,,,,,7.07,,,,,
,5.93,,,,,7.07,,,,,
,5.85,,,,,7.07,,,,,
,5.85,,,,,7.39,,,,,
,5.86,,,,,8.38,,,,,
,5.86,,,,,8.69,,,,,
,5.86,,,,,8.67,,,,,
,5.86,,,,,8.64,,,,,
,5.86,,,,,8.56,,,,,
,5.86,,,,,8.36,,,,,
,5.86,,,,,8.3,,,,,
,5.86,,,,,8.33,,,,,
,5.86,,,,,8.34,,,,,
,5.86,,,,,8.35,,,,,
,5.86,,,,,8.35,,,,,
,5.86,,,,,8.35,,,,,
,5.86,,,,,8.36,,,,,
,5.86,,,,,8.36,,,,,
,5.86,,,,,8.36,,,,,
,5.86,,,,,8.36,,,,,
,5.86,,,,,8.36,,,,,
,5.86,,,,,8.37,,,,,
,5.86,,,,,8.37,,,,,
,5.87,,,,,8.37,,,,,
,5.86,,,,,8.38,,,,,
,5.87,,,,,8.38,,,,,
,5.87,,,,,8.38,,,,,
,5.87,,,,,8.39,,,,,
,5.87,,,,,8.39,,,,,
,5.87,,,,,8.39,,,,,
,5.87,,,,,8.39,,,,,
,5.87,,,,,8.39,,,,,
,5.87,,,,,8.39,,,,,
,5.87,,,,,8.39,,,,,
,5.87,,,,,8.4,,,,,
,5.87,,,,,8.4,,,,,
,5.87,,,,,8.41,,,,,
,5.87,,,,,8.41,,,,,
,5.87,,,,,8.41,,,,,
,5.87,,,,,8.41,,,,,
,5.87,,,,,8.41,,,,,
,5.87,,,,,8.42,,,,,
,5.87,,,,,8.42,,,,,
,5.87,,,,,8.42,,,,,
,5.87,,,,,8.42,,,,,
,5.87,,,,,8.42,,,,,
,5.87,,,,,8.42,,,,,
,5.87,,,,,8.42,,,,,
,5.87,,,,,8.42,,,,,
,5.87,,,,,8.42,,,,,
,5.87,,,,,8.43,,,,,
,5.87,,,,,8.43,,,,,
,5.87,,,,,8.43,,,,,
,5.87,,,,,8.43,,,,,
,5.87,,,,,8.43,,,,,
,5.87,,,,,8.43,,,,,
,5.87,,,,,8.43,,,,,
,5.87,,,,,8.43,,,,,
,5.88,,,,,8.43,,,,,
,5.87,,,,,8.43,,,,,
,5.87,,,,,8.43,,,,,
,5.88,,,,,8.43,,,,,
,5.88,,,,,8.43,,,,,
,5.88,,,,,8.43,,,,,
,5.88,,,,,8.43,,,,,
,5.88,,,,,8.43,,,,,
,5.88,,,,,8.43,,,,,
,5.88,,,,,8.43,,,,,
,5.88,,,,,8.43,,,,,
,5.88,,,,,8.43,,,,,
,5.88,,,,,8.43,,,,,
,5.88,,,,,8.43,,,,,
,5.88,,,,,8.43,,,,,
,5.88,,,,,8.43,,,,,
,5.88,,,,,8.44,,,,,
,5.88,,,,,8.44,,,,,
,5.88,,,,,8.44,,,,,
,5.88,,,,,8.44,,,,,
,5.88,,,,,8.44,,,,,
,5.89,,,,,8.44,,,,,
,5.89,,,,,8.44,,,,,
,5.89,,,,,8.44,,,,,
,5.89,,,,,8.44,,,,,
,5.89,,,,,8.45,,,,,
,5.89,,,,,8.45,,,,,
,5.89,,,,,8.44,,,,,
,5.89,,,,,8.44,,,,,
,5.89,,,,,8.45,,,,,
,5.89,,,,,8.45,,,,,
,5.89,,,,,8.45,,,,,
,5.89,,,,,8.45,,,,,
,5.89,,,,,8.45,,,,,
,5.89,,,,,8.45,,,,,
,5.89,,,,,8.45,,,,,
,5.89,,,,,8.45,,,,,
,5.89,,,,,8.45,,,,,
,5.89,,,,,8.45,,,,,
,5.89,,,,,8.45,,,,,
,5.89,,,,,8.45,,,,,
,5.89,,,,,8.45,,,,,
,5.89,,,,,8.45,,,,,
,5.89,,,,,8.45,,,,,
,5.89,,,,,8.45,,,,,
,5.89,,,,,8.45,,,,,
,5.89,,,,,8.45,,,,,
,5.89,,,,,8.46,,,,,
,5.89,,,,,8.76,,,,,
,5.89,,,,,9.77,,,,,
,5.78,,,,,10.1,,,,,
,4.16,,,,,10.08,,,,,
,1.64,,,,,10.06,,,,,
,0.97,,,,,9.9,,,,,
,0.77,,,,,9.71,,,,,
,0.72,,,,,9.69,,,,,
,0.68,,,,,9.72,,,,,
,0.65,,,,,9.73,,,,,
,0.62,,,,,9.74,,,,,
,0.6,,,,,9.75,,,,,
,0.58,,,,,9.75,,,,,
,0.56,,,,,9.75,,,,,
,0.54,,,,,9.76,,,,,
,0.51,,,,,9.76,,,,,
,0.5,,,,,9.76,,,,,
,0.48,,,,,9.76,,,,,
,0.47,,,,,9.76,,,,,
,0.46,,,,,9.77,,,,,
,0.45,,,,,9.77,,,,,
,0.44,,,,,9.77,,,,,
,0.44,,,,,9.78,,,,,
,0.42,,,,,9.78,,,,,
,0.41,,,,,9.79,,,,,
,0.4,,,,,9.79,,,,,
,0.4,,,,,9.79,,,,,
,0.39,,,,,9.79,,,,,
,0.38,,,,,9.79,,,,,
,0.38,,,,,9.79,,,,,
,0.37,,,,,9.79,,,,,
,0.37,,,,,9.8,,,,,
,0.35,,,,,9.8,,,,,
,0.35,,,,,9.8,,,,,
,0.34,,,,,9.8,,,,,
,0.34,,,,,9.81,,,,,
,0.34,,,,,9.81,,,,,
,0.33,,,,,9.81,,,,,
,0.33,,,,,9.81,,,,,
,0.32,,,,,9.81,,,,,
,0.32,,,,,9.81,,,,,
,0.31,,,,,9.82,,,,,
,0.31,,,,,9.82,,,,,
,0.3,,,,,9.82,,,,,
,0.3,,,,,9.82,,,,,
,0.29,,,,,9.82,,,,,
,0.29,,,,,9.82,,,,,
,0.29,,,,,9.82,,,,,
,0.28,,,,,9.83,,,,,
,0.28,,,,,9.83,,,,,
,0.27,,,,,9.83,,,,,
,0.27,,,,,9.83,,,,,
,0.27,,,,,9.83,,,,,
,0.26,,,,,9.84,,,,,
,0.26,,,,,9.84,,,,,
,0.26,,,,,9.84,,,,,
,0.25,,,,,9.84,,,,,
,0.25,,,,,9.84,,,,,
,0.25,,,,,9.84,,,,,
,0.24,,,,,9.84,,,,,
,0.24,,,,,9.84,,,,,
,0.24,,,,,9.84,,,,,
,0.24,,,,,9.84,,,,,
,0.23,,,,,9.84,,,,,
,0.23,,,,,9.84,,,,,
,0.23,,,,,9.84,,,,,
,0.23,,,,,9.84,,,,,
,0.22,,,,,9.84,,,,,
,0.22,,,,,9.84,,,,,
,0.22,,,,,9.84,,,,,
,0.22,,,,,9.84,,,,,
,0.21,,,,,9.84,,,,,
,0.21,,,,,9.85,,,,,
,0.21,,,,,9.84,,,,,
,0.21,,,,,9.85,,,,,
,0.2,,,,,9.85,,,,,
,0.2,,,,,9.85,,,,,
,0.2,,,,,9.85,,,,,
,0.2,,,,,9.85,,,,,
,0.2,,,,,9.85,,,,,
,,,,,,9.85,,,,,
,,,,,,9.85,,,,,
,,,,,,9.85,,,,,
,,,,,,9.93,,,,,
,,,,,,9.97,,,,,
,,,,,,9.97,,,,,
,,,,,,9.97,,,,,
,,,,,,9.97,,,,,
,,,,,,9.97,,,,,
,,,,,,9.97,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.95,,,,,
,,,,,,9.95,,,,,
,,,,,,9.95,,,,,
,,,,,,9.95,,,,,
,,,,,,9.96,,,,,
,,,,,,9.95,,,,,
,,,,,,9.95,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,9.96,,,,,
,,,,,,7.21,,,,,
,,,,,,2.6,,,,,
,,,,,,1.27,,,,,
,,,,,,1.08,,,,,
,,,,,,0.98,,,,,
,,,,,,0.9,,,,,
,,,,,,0.85,,,,,
,,,,,,0.8,,,,,
,,,,,,0.76,,,,,
,,,,,,0.7,,,,,
,,,,,,0.67,,,,,
,,,,,,0.65,,,,,
,,,,,,0.63,,,,,
,,,,,,0.61,,,,,
,,,,,,0.59,,,,,
,,,,,,0.57,,,,,
,,,,,,0.56,,,,,
,,,,,,0.54,,,,,
,,,,,,0.52,,,,,
,,,,,,0.51,,,,,
,,,,,,0.5,,,,,
,,,,,,0.49,,,,,
,,,,,,0.48,,,,,
,,,,,,0.47,,,,,
,,,,,,0.46,,,,,
,,,,,,0.45,,,,,
,,,,,,0.44,,,,,
,,,,,,0.43,,,,,
,,,,,,0.42,,,,,
,,,,,,0.42,,,,,
,,,,,,0.41,,,,,
,,,,,,0.41,,,,,
,,,,,,0.4,,,,,
,,,,,,0.4,,,,,
,,,,,,0.39,,,,,
,,,,,,0.38,,,,,
,,,,,,0.38,,,,,
,,,,,,0.37,,,,,
,,,,,,0.37,,,,,
,,,,,,0.36,,,,,
,,,,,,0.36,,,,,
,,,,,,0.36,,,,,
,,,,,,0.35,,,,,
,,,,,,0.35,,,,,
,,,,,,0.34,,,,,
,,,,,,0.34,,,,,
,,,,,,0.34,,,,,
,,,,,,0.33,,,,,
,,,,,,0.33,,,,,
,,,,,,0.33,,,,,
,,,,,,0.32,,,,,
,,,,,,0.32,,,,,
,,,,,,0.31,,,,,
,,,,,,0.31,,,,,
,,,,,,0.31,,,,,
,,,,,,0.31,,,,,
,,,,,,0.3,,,,,
,,,,,,0.3,,,,,
,,,,,,0.3,,,,,
,,,,,,0.3,,,,,
,,,,,,0.3,,,,,
,,,,,,0.29,,,,,
,,,,,,0.29,,,,,
,,,,,,0.29,,,,,
,,,,,,0.29,,,,,
,,,,,,0.28,,,,,
,,,,,,0.28,,,,,
,,,,,,0.28,,,,,
,,,,,,0.28,,,,,
,,,,,,0.28,,,,,
,,,,,,0.27,,,,,
,,,,,,0.27,,,,,
,,,,,,0.27,,,,,
,,,,,,0.27,,,,,
,,,,,,0.27,,,,,
,,,,,,0.26,,,,,
,,,,,,0.26,,,,,
,,,,,,0.26,,,,,
,,,,,,0.26,,,,,
,,,,,,0.26,,,,,
,,,,,,0.25,,,,,
,,,,,,0.25,,,,,
,,,,,,0.25,,,,,
,,,,,,0.25,,,,,
,,,,,,0.25,,,,,
,,,,,,0.25,,,,,
,,,,,,0.25,,,,,
,,,,,,0.24,,,,,
,,,,,,0.24,,,,,
,,,,,,0.24,,,,,
,,,,,,0.24,,,,,
,,,,,,0.24,,,,,
,,,,,,0.24,,,,,
,,,,,,0.24,,,,,
,,,,,,0.23,,,,,
,,,,,,0.23,,,,,
,,,,,,0.23,,,,,
,,,,,,0.23,,,,,
,,,,,,0.23,,,,,
,,,,,,0.23,,,,,
,,,,,,0.23,,,,,
,,,,,,0.22,,,,,
,,,,,,0.22,,,,,
,,,,,,0.22,,,,,
,,,,,,0.22,,,,,
,,,,,,0.22,,,,,
,,,,,,0.22,,,,,
,,,,,,0.22,,,,,
,,,,,,0.22,,,,,
,,,,,,0.22,,,,,
,,,,,,0.22,,,,,
,,,,,,0.21,,,,,
,,,,,,0.21,,,,,
,,,,,,0.21,,,,,
,,,,,,0.21,,,,,
,,,,,,0.21,,,,,
,,,,,,0.21,,,,,
,,,,,,0.21,,,,,
,,,,,,0.21,,,,,
,,,,,,0.21,,,,,
,,,,,,0.21,,,,,
,,,,,,0.21,,,,,
,,,,,,0.2,,,,,
,,,,,,0.2,,,,,
,,,,,,0.2,,,,,
,,,,,,0.2,,,,,
,,,,,,0.2,,,,,
,,,,,,0.2,,,,,
,,,,,,0.2,,,,,
,,,,,,0.2,,,,,
,,,,,,0.2,,,,,
,,,,,,0.2,,,,,
,,,,,,0.2,,,,,
,,,,,,0.2,,,,,
,,,,,,0.2,,,,,
,,,,,,0.19,,,,,
,,,,,,0.19,,,,,
,,,,,,0.19,,,,,
,,,,,,0.19,,,,,
,,,,,,0.19,,,,,
,,,,,,0.19,,,,,
,,,,,,0.19,,,,,
,,,,,,0.19,,,,,
,,,,,,0.19,,,,,
,,,,,,0.19,,,,,
,,,,,,0.19,,,,,
,,,,,,0.19,,,,,
,,,,,,0.19,,,,,
,,,,,,0.19,,,,,
,,,,,,0.19,,,,,
,,,,,,0.18,,,,,
,,,,,,0.18,,,,,
,,,,,,0.18,,,,,
,,,,,,0.18,,,,,
,,,,,,0.18,,,,,
,,,,,,0.18,,,,,
,,,,,,0.18,,,,,
,,,,,,0.18,,,,,
,,,,,,0.18,,,,,
,,,,,,0.18,,,,,
,,,,,,0.18,,,,,
,,,,,,0.18,,,,,
,,,,,,0.18,,,,,
,,,,,,0.18,,,,,
,,,,,,0.18,,,,,
,,,,,,0.18,,,,,
,,,,,,0.17,,,,,
,,,,,,0.17,,,,,
,,,,,,0.17,,,,,
,,,,,,0.17,,,,,
,,,,,,0.17,,,,,
,,,,,,0.17,,,,,
,,,,,,0.17,,,,,
,,,,,,0.17,,,,,
,,,,,,0.17,,,,,
,,,,,,0.17,,,,,
,,,,,,0.17,,,,,
,,,,,,0.17,,,,,
,,,,,,0.17,,,,,
,,,,,,0.17,,,,,
,,,,,,0.17,,,,,
,,,,,,0.17,,,,,
,,,,,,0.17,,,,,
,,,,,,0.17,,,,,
